Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА""",ООО АЛЬФА,3612007417,"396730, Воронежская обл., Кантемировский район, рабочий пос. Кантемировка, ул. Победы, д. 37", 49.700431, 39.859052,47.25,Торговля розничная напитками в специализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-kantemirovski-raion/ooo-alfa-inn-3612007417-ogrn-1053664547727-84bdb40df56b497fac098cd6659381aa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАЛЬЯНС""",ООО СТРОЙАЛЬЯНС,3665087906,"396730, Воронежская обл, м.р-н Кантемировский, г.п. Кантемировское, рп Кантемировка, ул 9 Января, д. 12", 49.716081, 39.855223,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/voronezhskaya-oblast-kantemirovski-raion/ooo-stroialyans-inn-3665087906-ogrn-1123668022807-e53defedaeaa4b1ea66d8fb0645bd9fa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИНГ АВТО СЕВЕР""",ООО РИНГ АВТО СЕВЕР,3661080040,"394033, Воронежская обл., г. Воронеж, ул. Изыскателей, д. 39 к. 2 офис 25", 51.674470, 39.300267,45.11.2,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-ring-avto-sever-inn-3661080040-ogrn-1173668043636-591525cdb7a45bb9e0531c9aa8c084ba
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ НЕГАДОВОЙ""",ООО ТОРГОВЫЙ ДОМ НЕГАДОВОЙ,3604015950,"397156, Воронежская обл., Борисоглебский район, с. Третьяки, ул. Свободы, д. 11", 51.360900, 42.489800,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-torgovy-dom-negadovoi-inn-3604015950-ogrn-1063604007598-65c2465977d144aa92c73d8f21fa79ae
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ НЕГАДОВОЙ""",ООО ТОРГОВЫЙ ДОМ НЕГАДОВОЙ,3604015950,"397156, Воронежская обл., Борисоглебский район, с. Третьяки, ул. Свободы, д. 11", 51.360900, 42.489800,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-torgovy-dom-negadovoi-inn-3604015950-ogrn-1063604007598-65c2465977d144aa92c73d8f21fa79ae
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ ""КОЛОС""",ООО СХП КОЛОС,3603006720,"396759, Воронежская обл., Богучарский район, с. Травкино, ул. Парковая, д. 13", 49.812805, 40.381256,01.11.1,Выращивание зерновых культур,https://spark-interfax.ru/voronezhskaya-oblast-bogucharski-raion/ooo-kolos-inn-3603006720-ogrn-1023601079182-f26365b42e0f4df4b626e9d52ecc49d6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОДРУЖЕСТВО УПРАВЛЯЮЩИХ КОМПАНИЙ ""РЕГИОН 45""",ООО СОДРУЖЕСТВО УПРАВЛЯЮЩИХ КОМПАНИЙ РЕГИОН 45,3623007419,"397350, Воронежская обл., Поворинский район, г. Поворино, пер. Никитинский, д. 3А офис 1", 51.199276, 42.240940,38.11,Сбор неопасных отходов,https://spark-interfax.ru/voronezhskaya-oblast-povorinski-raion/ooo-region-inn-3623007419-ogrn-1113604001279-a2e08324e3ec4d43ae01115dfb0b3bd1
СЕМИЛУКСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,РАЙПО,3628007243,"396901, Воронежская обл., Семилукский район, г. Семилуки, ул. Рязанцева, зд. 1", 51.681816, 39.028472,47.1,Торговля розничная в неспециализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-semilukski-raion/pob-raipo-inn-3628007243-ogrn-1023601319170-6906d94b9af3226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТОМЖКХ""",ООО АТОМЖКХ,3651007837,"396073, Воронежская обл., г. Нововоронеж, ул. Коммунальная, д. 9 пом. VI", 51.328175, 39.211565,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,https://spark-interfax.ru/voronezhskaya-oblast-novovoronezh/ooo-atomzhkkh-inn-3651007837-ogrn-1183668024616-6f5bb359b62070f4e0531b9aa8c0fd51
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАНТЬЕМА-МАРКЕТ""",ООО ТАНТЬЕМА-МАРКЕТ,3620014224,"396421, Воронежская обл., Павловский район, г. Павловск, ул. Красный Пахарь, д. 53", 50.449757, 40.106425,47.11.2,"Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах",https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ooo-tantema-market-inn-3620014224-ogrn-1163668083798-184bae1602d84d84a64775fc3d0bad9f
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОВОРОНЕЖСКИЙ ОРС""",ООО НОВОВОРОНЕЖСКИЙ ОРС,3651009626,"396072, Воронежская обл., г. Нововоронеж, ул. Космонавтов, д. 23", 51.314183, 39.207113,47.19,Торговля розничная прочая в неспециализированных магазинах,https://spark-interfax.ru/voronezhskaya-oblast-novovoronezh/ooo-novovoronezhski-ors-inn-3651009626-ogrn-1143668015127-8132173c8fa9431ebfc3720fe365e924
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОВОРОНЕЖСКАЯ ТИПОГРАФИЯ""",ООО НОВОВОРОНЕЖСКАЯ ТИПОГРАФИЯ,3651009295,"396070, Воронежская обл., г. Нововоронеж, ул. Мира, д. 3", 51.304276, 39.219804,18.12,Прочие виды полиграфической деятельности,https://spark-interfax.ru/voronezhskaya-oblast-novovoronezh/ooo-novovoronezhskaya-tipografiya-inn-3651009295-ogrn-1133668011531-ba2bf26e2f0f4d01a682225383c28c9e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙОТДЕЛ""",ООО СТРОЙОТДЕЛ,3620009369,"396420, Воронежская обл., Павловский район, г. Павловск, ул. Транспортная, д. 1", 50.454134, 40.148084,46.49,Торговля оптовая прочими бытовыми товарами,https://spark-interfax.ru/voronezhskaya-oblast-pavlovski-raion/ooo-stroiotdel-inn-3620009369-ogrn-1113620000867-de7a66dbb03a48178cb83c636fc9c182
"ВОРОНЕЖСКОЕ ОБЛАСТНОЕ ОТДЕЛЕНИЕ МЕЖРЕГИОНАЛЬНОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""СОЮЗ ДЕСАНТНИКОВ""",ВОО МОО СОЮЗ ДЕСАНТНИКОВ,1073600000539,"394036, Воронежская обл., г. Воронеж, проспект Революции, д. 46 неж. пом. VII", 51.667110, 39.205961,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/voronezhskaya-oblast-voronezh/oo-soyuz-desantnikov-inn-3665061305-ogrn-1073600000539-6906d94c4f3f226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОЕКТ-НТ""",ООО ЭКОПРОЕКТ-НТ,3622005698,"397670, Воронежская обл., Петропавловский район, с. Петропавловка, ул. Туркенича, зд. 24 офис 1", 50.088531, 40.886243,20.15,Производство удобрений и азотных соединений,https://spark-interfax.ru/voronezhskaya-oblast-petropavlovski-raion/ooo-ekoproekt-nt-inn-3622005698-ogrn-1103610000229-7a1cacea0c8c42a8ab5247277aaa1ac0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОБРОВ ЛЕС""",ООО БОБРОВ ЛЕС,3602009052,"397700, Воронежская обл., г. Бобров, ул. Центральная, д. 4", 51.096800, 40.030780,02.20,Лесозаготовки,https://spark-interfax.ru/voronezhskaya-oblast-bobrovski-raion/ooo-bobrov-les-inn-3602009052-ogrn-1063652012478-617889549c917e1ce0531b9aa8c027ab
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСАММИАК""",ООО ТРАНСАММИАК,6382099173,"445045, Самарская обл, г.о. Тольятти, г Тольятти, ул Громовой, влд. 57, стр. 2", 53.489430, 49.515332,49.50.9,Деятельность трубопроводного транспорта прочая,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ooo-transammiak-inn-6382099173-ogrn-1236300031582-c573c17b00cd4bc4a66316ecd4c54e0d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИТЮГ""",ООО БИТЮГ,3632005175,"397031, Воронежская обл., Эртильский район, г. Эртиль, ул. 9 Мая, д. 48", 51.848579, 40.821838,10.71,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",https://spark-interfax.ru/voronezhskaya-oblast-ertilski-raion/ooo-bityug-inn-3632005175-ogrn-1033668502120-6ad6a7597931464aadcf411b460a0aa4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ЛАГЕРЬ ""СКАЗКА""",ООО ДОЛ СКАЗКА,3617007033,"397410, Воронежская обл., Новохоперский район, пос. Некрылово, ул. Партизанская, д. 35В", 51.139618, 41.477184,93.29.9,"Деятельность зрелищно-развлекательная прочая, не включенная в другие группировки",https://spark-interfax.ru/voronezhskaya-oblast-novokhoperski-raion/ooo-skazka-inn-3617007033-ogrn-1043691002321-736bb156ac3e4a7fbe5b77ced94567e0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЯСОПЕРЕРАБАТЫВАЮЩИЙ КОМБИНАТ АННИНСКИЙ""",ООО МПКА,3601011940,"396250, Воронежская обл., Аннинский район, пгт. Анна, ул. Новый Труд, д. 2", 51.474232, 40.430470,10.11,Переработка и консервирование мяса,https://spark-interfax.ru/voronezhskaya-oblast-anninski-raion/ooo-mpka-inn-3601011940-ogrn-1203600004662-9ea98bf8ad42723fe053179aa8c0100c
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 46 ""РОССИЯНОЧКА"" ОБЩЕРАЗВИВАЮЩЕГО ВИДА С ПРИОРИТЕТНЫМ ОСУЩЕСТВЛЕНИЕМ ДЕЯТЕЛЬНОСТИ ПО СОЦИАЛЬНО-ЛИЧНОСТНОМУ РАЗВИТИЮ ДЕТЕЙ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 46 Г. ЧЕБОКСАРЫ,1022101138410,"428003, Чувашская Республика - Чувашия, г. Чебоксары, проспект Ленина, д. 36А", 56.121292, 47.253163,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128033821-ogrn-1022101138410-6906d9b1c1ba226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 30 ""ЛЕСНАЯ ПОЛЯНКА"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 30 Г.ЧЕБОКСАРЫ,1052128027467,"428014, Чувашская Республика - Чувашия, г. Чебоксары, ул. Магницкого, д. 14", 56.081896, 47.274308,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2127019990-ogrn-1052128027467-6906d9b1cb30226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 19"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 19 Г. ЧЕБОКСАРЫ,1022100985610,"428008, Чувашская Республика - Чувашия, г. Чебоксары, ул. Текстильщиков, д. 4", 56.140380, 47.272681,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2127308978-ogrn-1022100985610-6906d9b1ca67226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №16"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №16 Г. ЧЕБОКСАРЫ,1082130012777,"428006, Чувашская Республика - Чувашия, г. Чебоксары, ул. Фруктовая, д. 31 корп. А", 56.108834, 47.180904,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2130045888-ogrn-1082130012777-6906d9b1dc00226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 24"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 24 Г. ЧЕБОКСАРЫ,1022101149102,"428000, Чувашская Республика - Чувашия, г. Чебоксары, проспект Ленина, д. 7 к. А", 56.130532, 47.250185,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128033652-ogrn-1022101149102-6906d9b1c45c226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 28"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 28 Г.ЧЕБОКСАРЫ,1022101279562,"428006, Чувашская Республика - Чувашия, г. Чебоксары, ул. Димитрова, д. 15", 56.107341, 47.179891,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129046326-ogrn-1022101279562-6906d9b1be79226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №23 ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 23 Г. ЧЕБОКСАРЫ,1022101145692,"428003, Чувашская Республика - Чувашия, г. Чебоксары, проспект Ленина, д. 31 к. А", 56.122556, 47.255974,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128019778-ogrn-1022101145692-6906d9b1bfe7226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №42"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 42 Г. ЧЕБОКСАРЫ,1022101138564,"428024, Чувашская Республика - Чувашия, г. Чебоксары, ул. Хевешская, д. 7 к. А", 56.105938, 47.269277,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128019577-ogrn-1022101138564-6906d9b1bff6226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 17"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД №17 Г. ЧЕБОКСАРЫ,1022101278924,"428006, Чувашская Республика - Чувашия, г. Чебоксары, ул. Промышленная, д. 9", 56.109773, 47.170182,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129033888-ogrn-1022101278924-6906d9b1c45f226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 36"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 36 Г. ЧЕБОКСАРЫ,1022101138982,"428010, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, ул Коммунальная Слобода, д. 23", 56.133927, 47.232435,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2128032680-ogrn-1022101138982-6906d9b1c002226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД №15"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 15 Г.ЧЕБОКСАРЫ,1022100977030,"428012, Чувашская Республика - Чувашия, г. Чебоксары, ул. А.Никитина, д. 3", 56.075988, 47.282829,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2127301210-ogrn-1022100977030-6906d9b1c2a0226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 22 ОБЩЕРАЗВИВАЮЩЕГО ВИДА С ПРИОРИТЕТНЫМ ОСУЩЕСТВЛЕНИЕМ ДЕЯТЕЛЬНОСТИ ПО ФИЗИЧЕСКОМУ РАЗВИТИЮ ДЕТЕЙ"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 22 Г. ЧЕБОКСАРЫ,1022101277220,"428038, Чувашская Республика - Чувашия, г. Чебоксары, бульвар Юго-Западный, д. 3 к. А", 56.119411, 47.192105,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129046196-ogrn-1022101277220-6906d9b1be70226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 21"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 21 Г. ЧЕБОКСАРЫ,1022100980461,"428022, Чувашская Республика - Чувашия, г. Чебоксары, ул. Восточная (П Восточный), д. 9", 56.128738, 47.342792,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2127309393-ogrn-1022100980461-6906d9b1c0ef226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 27"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБДОУ ДЕТСКИЙ САД № 27 Г.ЧЕБОКСАРЫ,1022101278055,"428018, Чувашская Республика - Чувашия, г. Чебоксары, ул. Красина, д. 7", 56.148189, 47.221854,85.11,Образование дошкольное,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-detski-sad-n-g-cheboksary-inn-2129033944-ogrn-1022101278055-6906d9b1c142226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СБЫТОВОЙ СНАБЖЕНЧЕСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""ЭКО ПРОДУКТ""",СССППК ЭКО ПРОДУКТ,1162130069815,"429350, Чувашская Республика - Чувашия, Батыревский район, с. Батырево, ул. Дружбы, д. 7А офис 4", 55.063090, 47.578465,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-eko-produkt-inn-2103002483-ogrn-1162130069815-6906d9b208f9226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""МОЛОЧНЫЕ ЗОРИ""",СПССПК МОЛОЧНЫЕ ЗОРИ,1182130007982,"429371, Чувашская Республика - Чувашия, Батыревский район, д. Полевые Бикшики, ул. Центральная, д. 1А пом. 1", 55.089492, 47.473721,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-batyrevski-raion/koop-molochnye-zori-inn-2103002927-ogrn-1182130007982-721bc734ea370d97e0531b9aa8c0c1d3
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ СБЫТОВОЙ ПЕРЕРАБАТЫВАЮЩИЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АГРОМОЛ""",ССППК АГРОМОЛ,2130174065,"429140, Чувашская Республика - Чувашия, м.о. Комсомольский, с Комсомольское, ул Промышленная, зд. 6Б", 55.257364, 47.552561,46.33.1,Торговля оптовая молочными продуктами,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-komsomolski-raion/koop-agromol-inn-2130174065-ogrn-1162130060388-6906d9b18903226ae0531b9aa8c04bb6
"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯДРИНМОЛОКО""",ОАО ЯДРИНМОЛОКО,2119000026,"429060, Чувашская Республика - Чувашия, Ядринский район, г. Ядрин, ул. 50 Лет Октября, д. 105", 55.942706, 46.202562,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-yadrinski-raion/pao-yadrinmoloko-inn-2119000026-ogrn-1022102628888-787819d449af476fbf24c9249726044c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САНККИНО""",ООО САНККИНО,2100005944,"428003, Чувашская Республика - Чувашия, г.о. город Чебоксары, г Чебоксары, пр-кт Московский, д. 38, к. 4", 56.145530, 47.212622,46.33,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-sankkino-inn-2100005944-ogrn-1232100002452-f8df5d866cdc46fce053249aa8c0f860
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВУРНАРЫ ЗАВОД СОМ""",ООО ВУРНАРЫ ЗАВОД СОМ,2104007910,"429220, Чувашская Республика - Чувашия, Вурнарский район, пгт. Вурнары, ул. Сеспеля, д. 1", 55.499027, 46.942690,10.5,Производство молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-vurnarski-raion/ooo-vurnary-zavod-som-inn-2104007910-ogrn-1102133000188-b1fc3d7bea37485b8e1a3d33286702aa
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕБОКСАРСКИЙ ГОРОДСКОЙ МОЛОЧНЫЙ ЗАВОД""",ООО ЧГМЗ,2130181577,"428024, Чувашская Республика - Чувашия, г. Чебоксары, проезд Мясокомбинатский, зд. 6", 56.112902, 47.282102,10.51,Производство молока (кроме сырого) и молочной продукции,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ooo-chgmz-inn-2130181577-ogrn-1162130069749-ebdf88bfbd5640ad992d0f4559312166
"КОЛЛЕКТИВНОЕ ХОЗЯЙСТВО "" КРАСНЫЙ ПАРТИЗАН "" ИБРЕСИНСКОГО РАЙОНА",КОЛХОЗ КРАСНЫЙ ПАРТИЗАН,2105000587,"429705, Чувашская Республика - Чувашия, Ибресинский район, с. Новое Чурашево, пер. Ленина, д. 22", 55.362552, 47.281663,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/kolkhoz-krasny-partizan-inn-2105000587-ogrn-1022102030774-1224635df30a42649f2d6ff0e6ee58ba
"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "" РАССВЕТ""",ОАО РАССВЕТ,2105003108,"429704, Чувашская Республика - Чувашия, Ибресинский район, д. Тойси-Паразуси", 55.352365, 47.168678,01.46,Разведение свиней,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-ibresinski-raion/pao-rassvet-inn-2105003108-ogrn-1022102029168-01fc5e5464de4caab1d265496547261d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНАШ-АГРО""",ООО КАНАШ-АГРО,2106009737,"429316, Чувашская Республика - Чувашия, Канашский район, с. Шоркасы, ул. Дзержинского, д. 1Б", 55.667818, 47.368578,01.61,Предоставление услуг в области растениеводства,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/ooo-kanash-agro-inn-2106009737-ogrn-1172130001438-c02c6c63e0b24ab39025699431eadc00
