Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""БОЛЬШЕСУНДЫРСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ.В.А.ВЕРЕНДЕЕВА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ БОЛЬШЕСУНДЫРСКАЯ СОШ ИМ.В.А.ВЕРЕНДЕЕВА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ,1022102629196,"429544, Чувашская Республика - Чувашия, Моргаушский район, с. Большой Сундырь, ул. Ленина, д. 10", 56.107269, 46.748377,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-bolshesundyrskaya-sosh-im-v-a-verendeeva-morgaushskogo-munitsipalnogo-okruga-chuvashskoi-respubliki-inn-21-6906d9b1c293226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЮНГИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ СПИРИДОНА МИХАЙЛОВИЧА МИХАЙЛОВА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ЮНГИНСКАЯ СОШ ИМ. С. М. МИХАЙЛОВА МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102631231,"429551, Чувашская Республика - Чувашия, Моргаушский район, с. Юнга, ул. Центральная, д. 7 к. А", 56.048068, 46.636092,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-yunginskaya-sosh-im-s-m-mikhailova-morgaushskogo-munitsipalnogo-okruga-inn-2112002137-ogrn-1022102631231-6906d9b1c37d226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЧУМАНКАСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ ЧУМАНКАСИНСКАЯ СОШ,1022102630417,"429536, Чувашская Республика - Чувашия, Моргаушский район, д. Одаркино, ул. Центральная, д. 3", 55.907754, 46.705318,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-chumankasinskaya-sosh-inn-2112002176-ogrn-1022102630417-6906d9b1ca81226ae0531b9aa8c04bb6
"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ИМЕНИ ОЛИМПИЙСКОГО ЧЕМПИОНА В.С. СОКОЛОВА"" ГОРОДСКОГО ОКРУГА ГОРОД ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",АУДО СШ ИМ. В.С. СОКОЛОВА Г. ЧЕБОКСАРЫ,1042128011903,"428027, Чувашская Республика - Чувашия, г. Чебоксары, ул. Кукшумская, д. 7", 56.088397, 47.273381,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/much-ssh-im-v-s-sokolova-g-cheboksary-inn-2128054846-ogrn-1042128011903-6906d9b1c717226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРЕМ""",ООО ТЕРЕМ,2101004573,"429850, Чувашская Республика - Чувашия, Алатырский район, пос. Алтышево, ул. Железнодорожная, д. 109", 54.914685, 46.691949,16.23,Производство прочих деревянных строительных конструкций и столярных изделий,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-alatyrski-raion/ooo-terem-inn-2101004573-ogrn-1052131004331-ed71e8f34053418bb5821647794cae30
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА ""СПАРТАК"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУДО СШ СПАРТАК Г. ЧЕБОКСАРЫ,1062130013703,"428022, Чувашская Республика - Чувашия, г. Чебоксары, ул. Гагарина Ю., д. 40", 56.136587, 47.274191,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-ssh-spartak-g-cheboksary-inn-2130008910-ogrn-1062130013703-6906d9b1d237226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""СПОРТИВНАЯ ШКОЛА № 10"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА АДМИНИСТРАЦИИ ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУДО СШ№10 Г. ЧЕБОКСАРЫ,1022101290210,"428902, Чувашская Республика - Чувашия, г. Чебоксары, пос. Сосновка, пер. Школьный, зд. 1", 56.185215, 47.222735,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-sshn-g-cheboksary-inn-2129040363-ogrn-1022101290210-6906d9b1c4f3226ae0531b9aa8c04bb6
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""МЕЛИЛОТУС""",СППК МЕЛИЛОТУС,2105004623,"429324, Чувашская Республика - Чувашия, м.о. Канашский, д Новые Шальтямы, ул Спортивная, зд. 14, офис 10", 55.364103, 47.487416,10.89.6,"Переработка меда (темперирование, фильтрация, декристаллизация и смешивание меда)",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-kanashski-raion/koop-melilotus-inn-2105004623-ogrn-1072133000026-6906d9b1d35e226ae0531b9aa8c04bb6
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС ""ЭЛАРА"" ИМЕНИ Г.А. ИЛЬЕНКО""",АО ЭЛАРА,2129017646,"428017, Чувашская Республика - Чувашия, г. Чебоксары, проспект Московский, д. 40", 56.143156, 47.204009,26.51.1,"Производство навигационных, метеорологических, геодезических, геофизических и аналогичного типа приборов, аппаратуры и инструментов",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/ao-elara-inn-2129017646-ogrn-1022101269123-327edd37453e4cd18b0b3c6dbe6b9d14
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЧУВАШСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",АО ЧУВАШСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ,2128700232,"428020, Чувашская Республика - Чувашия, г. Чебоксары, ул. Федора Гладкова, д. 13 к. А", 56.111360, 47.247862,35.14,Торговля электроэнергией,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/pao-chuvashskaya-energosbytovaya-kompaniya-inn-2128700232-ogrn-1052128000033-32e1e969274d4359bfd1004cd1e5dd30
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОРГАУШСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ МОРГАУШСКАЯ СОШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,1022102629230,"429530, Чувашская Республика - Чувашия, м.о. Моргаушский, с Моргауши, ул Чапаева, д. 39В", 55.966557, 46.764404,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-morgaushskaya-sosh-morgaushskogo-munitsipalnogo-okruga-inn-2112002024-ogrn-1022102629230-6906d9b1ca72226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МОСКАКАСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБОУ МОСКАКАСИНСКАЯ СОШ МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ,1022102629691,"429540, Чувашская Республика - Чувашия, Моргаушский район, д. Москакасы, ул. Молодежная, д. 34", 56.051286, 46.757678,85.14,Образование среднее общее,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-moskakasinskaya-sosh-morgaushskogo-munitsipalnogo-okruga-chuvashskoi-respubliki-inn-2112002338-ogrn-102210-6906d9b1c3e3226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННЫЙ ПРИРОДНЫЙ ЗАПОВЕДНИК ""ПРИСУРСКИЙ""",ФГБУ ГОСУДАРСТВЕННЫЙ ЗАПОВЕДНИК ПРИСУРСКИЙ,1022101280244,"428034, Чувашская Республика - Чувашия, г. Чебоксары, ул. Поселок Лесной, зд. 9", 56.129778, 47.147232,91.04,"Деятельность ботанических садов, зоопарков, государственных природных заповедников и национальных парков",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/fgbu-gosudarstvenny-zapovednik-prisurski-inn-2101003227-ogrn-1022101280244-6906d9b1c268226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПСИХОЛОГО-ПЕДАГОГИЧЕСКОЙ, МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ ПОМОЩИ ""СОДРУЖЕСТВО"" ГОРОДА ЧЕБОКСАРЫ ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУ ЦЕНТР ППМСП СОДРУЖЕСТВО Г. ЧЕБОКСАРЫ,1022101139840,"428034, Чувашская Республика - Чувашия, г. Чебоксары, ул. Эльгера, д. 3", 56.141988, 47.176090,85.41.9,"Образование дополнительное детей и взрослых, не включенное в другие группировки",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-cheboksary/mbu-tsentr-ppmsp-sodruzhestvo-g-cheboksary-inn-2128042583-ogrn-1022101139840-6906d9b1bb15226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ № 29 ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",ФГБУЗ ЦГИЭ № 29 ФМБА РОССИИ,1022100905090,"429951, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Коммунистическая, д. 1", 56.123349, 47.505733,86.90.1,Деятельность организаций санитарно-эпидемиологической службы,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/fgbu-fgbuz-tsgie-n-fmba-rossii-inn-2124017579-ogrn-1022100905090-6906d9b1c490226ae0531b9aa8c04bb6
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИКО-САНИТАРНАЯ ЧАСТЬ № 29 ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",ФГБУЗ МСЧ № 29 ФМБА РОССИИ,1022100904110,"429960, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Солнечная, д. 31", 56.114633, 47.471661,86.10,Деятельность больничных организаций,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/fgbu-fgbuz-msch-n-fmba-rossii-inn-2124009955-ogrn-1022100904110-6906d9b1bacd226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ Г. НОВОЧЕБОКСАРСКА ""ХОККЕЙНО-СПОРТИВНЫЙ КЛУБ ""СОКОЛ""",ОО Г.НОВОЧЕБОКСАРСКА ХК СОКОЛ,1022100001230,"429955, Чувашская Республика - Чувашия, г. Новочебоксарск, ул. Терешковой, д. 18А", 56.116957, 47.495566,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-novocheboksarsk/oo-sokol-inn-2124018734-ogrn-1022100001230-6906d9b1bc97226ae0531b9aa8c04bb6
"ФОНД ""ИСТОК ЧУВАШИИ""",ФОНД ИСТОК,1232100009404,"429148, Чувашская Республика - Чувашия, м.о. Комсомольский, с Новочелны-Сюрбеево, ул Центральная, д. 1Б", 55.152426, 47.574165,66.19,"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-komsomolski-raion/fond-istok-inn-2100012846-ogrn-1232100009404-0dc676ae54022078e063259aa8c06e29
"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""МУЗЕЙ ВЕРХОВЫХ ЧУВАШЕЙ"" МОРГАУШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЧУВАШСКОЙ РЕСПУБЛИКИ",МБУК МУЗЕЙ ВЕРХОВЫХ ЧУВАШЕЙ,1112136000350,"429530, Чувашская Республика - Чувашия, Моргаушский район, с. Моргауши, ул. Чапаева, д. 39", 55.967096, 46.767198,91.02,Деятельность музеев,https://spark-interfax.ru/chuvashskaya-respublika-chuvashiya-morgaushski-raion/mbu-muzei-verkhovykh-chuvashei-inn-2112999899-ogrn-1112136000350-6906d9b1eec3226ae0531b9aa8c04bb6
